,Date,Tweet,Label
1919,2020-07-17,ganool drakorindo situs streaming film indonesia larang,Negatif
1920,2020-07-17,skk migas desak chevron lapor proyek ultra laut ri,Negatif
1921,2020-07-17,tibatiba hondamitsubishi tarik mobil pandemi corona,Negatif
1922,2020-07-17,nadiem bikin jembatan nikah massal industrivokasi,Negatif
1923,2020-07-17,bioskop batal buka nonton film online indonesia,Negatif
1924,2020-07-17,menteri johnny prancis biaya proyek data center ri,Positif
1925,2020-07-17,menteri johnny prancis biaya proyek data center ri,Positif
1926,2020-07-17,usaha hibur malam pegawai gaji,Negatif
1927,2020-07-17,bahaya benih sawi putih impor korsel musnah,Negatif
1928,2020-07-17,diskon program daya pln serbu langgan,Negatif
1929,2020-07-17,efek corona zara victoria secret paksa tutup toko,Negatif
1930,2020-07-17,mobile legends free fire game online baik weekend,Negatif
1931,2020-07-17,uln mei usd m warren buffett untung rp t,Negatif
1932,2020-07-17,pabrik relokasi indonesia bangun pekan,Positif
1933,2020-07-17,menteri johnny prancis bantu kebut digitalisasi tvri,Negatif
1934,2020-07-17,bos bri umkm kunci pulih ekonomi ri,Positif
1935,2020-07-17,ri susah negaranegara susah,Negatif
1936,2020-07-17,wall street kuat tipis buka,Positif
1937,2020-07-17,picu shell hengkang investasi migas besar ri,Netral
1938,2020-07-17,bos skk migas bongkar mitos minyak impor murah,Negatif
1939,2020-07-17,kepala bkf keukeuh bi kemenkeu harmonis,Negatif
1940,2020-07-17,kerja netflix kecewa wall street buka variatif,Netral
1941,2020-07-17,luncur produk zenius evolusi rebranding,Negatif
1942,2020-07-17,hengkang rok tinggal chevron,Negatif
1943,2020-07-17,cepat mudah himbara luncur pinjam digital umkm,Negatif
1944,2020-07-20,sakit raja arab salman bin abdulaziz turun tahta,Negatif
1945,2020-07-20,pekan hoki rupiah seret ihsg lembah merah,Netral
1946,2020-07-20,tuju nggak juta warga ri blt rp juta,Negatif
1947,2020-07-20,corona juli ri dekat pasien,Netral
1948,2020-07-20,aman pasok inggris pesan juta dosis vaksin covid,Positif
1949,2020-07-20,usaha hibur malam gerah siapsiap demo anies,Negatif
1950,2020-07-20,duh utang rumah tangga korsel capai pdb negara,Negatif
1951,2020-07-20,jokowi anggar lambat belanja,Netral
1952,2020-07-20,pekan rupiah babak bur buruk asia,Netral
1953,2020-07-20,duh eurofighter bidik prabowo buang austria,Negatif
1954,2020-07-20,corona ri juli positif,Netral
1955,2020-07-20,corona ri juli positif,Netral
1956,2020-07-20,lesat pasien positif covid ri dekat,Netral
1957,2020-07-20,mohon sabar kantor tular utama covid,Negatif
1958,2020-07-20,ramal ekonomi ceo bank besar asia tenggara,Negatif
1959,2020-07-20,larang cium atur hibur malam,Negatif
1960,2020-07-20,data pdb kuartal ii versi sri mulyani minus,Netral
1961,2020-07-20,ekonomi ri minus negara parah,Netral
1962,2020-07-20,kaget risiko rupiah rp us pekan,Netral
1963,2020-07-20,menteri negeri nigeria positif jangkit covid,Negatif
1964,2020-07-20,korsel bayar utang iran ancam jalur hukum,Negatif
1965,2020-07-20,imbang primer defisit rp t juli apbn tekor,Netral
1966,2020-07-20,kominfo internet penting oksigen,Negatif
1967,2020-07-20,viral nih jokowi panitia seminar sri mulyani bicara,Negatif
1968,2020-07-20,jokowi rupiah duit rakyat dipertanggungjawabkan,Negatif
1969,2020-07-20,jokowi bubar lembaga bpk tumpang tindih,Negatif
1970,2020-07-20,sri mulyani papar bukti ekonomi ri bangkit,Positif
1971,2020-07-20,canggih eurofighter bidik prabowo vs rafale,Negatif
1972,2020-07-20,biar gak salah beda b d uji pertamina,Negatif
1973,2020-07-20,nasib karyawan hibur malam nganggur tunggak kontra,Negatif
1974,2020-07-20,h defisit apbn pdb terima pajak turun,Netral
1975,2020-07-20,h defisit apbn pdb terima pajak turun,Netral
1976,2020-07-20,heboh cryptic pregnancy sadar hamil lahir,Negatif
1977,2020-07-20,target corona bikin apbd dki jakarta ambles,Netral
1978,2020-07-20,gandeng kemenkeu bank mandirioptimalisasi lelang aset,Negatif
1979,2020-07-20,bank likuiditas sektor riil lesu,Netral
1980,2020-07-20,ungkap jabat jiwasraya jatah libur hong kong,Negatif
1981,2020-07-20,siapsiap tol operasi aceh bitung,Negatif
1982,2020-07-20,ngeri prancis lapor kluster covid,Negatif
1983,2020-07-20,emakemak protes ajar online ribet,Negatif
1984,2020-07-20,sentimen agam obligasi ri gerak variatif,Negatif
1985,2020-07-20,eurofighter bidik prabowo libat skandal vs airbus,Negatif
1986,2020-07-20,iran eksekusi mati matamata as israel,Negatif
1987,2020-07-20,diamdiam asing borong saham farmasi,Positif
1988,2020-07-20,ri utang jepang rp t hibah rp m,Positif
1989,2020-07-20,seniman china protes xi jinping blokir informasi covid,Negatif
1990,2020-07-20,vietnam singapura kebut internet g ri,Negatif
1991,2020-07-20,pesawat pakai surat izin keluarmasuk,Negatif
1992,2020-07-20,alert corona dki jakarta,Netral
1993,2020-07-20,baru syarat butuh pergi pesawat,Negatif
1994,2020-07-20,untung indosat dividen,Negatif
1995,2020-07-20,untung indosat dividen,Negatif
1996,2020-07-20,google classroom ajar jarak,Negatif
1997,2020-07-20,kabar hargaharga sembako jinak nih tanda,Positif
1998,2020-07-20,kisah eurofighter bidik prabowo rancang inggris cs,Negatif
1999,2020-07-20,gerus tipis dow futures sinyal wall street merah,Netral
2000,2020-07-20,heboh kandidat vaksin corona masuk ri duluan,Positif
2001,2020-07-20,hibur malam buka usaha ancam demo gelombang ii,Negatif
2002,2020-07-20,prabowo pilih eurofighter sukhoi su,Negatif
2003,2020-07-20,uji coba sukses kembang energi d butuh insentif,Negatif
2004,2020-07-20,malu jpo pasar minggu rampas kendara motor,Negatif
2005,2020-07-20,waspada daerah zona oranye jabar,Negatif
2006,2020-07-20,gratis grab buka daftar latih bisnis umkm,Negatif
2007,2020-07-20,kabar satria satelit internet besar seasia milik ri,Negatif
2008,2020-07-20,tampak roket uea luncur mars,Negatif
2009,2020-07-20,corona kendali as timbang wajib masker,Netral
2010,2020-07-20,maaf ya pns gaji abuabu,Negatif
2011,2020-07-20,bisnis hibur hancur disk jockey dagang dada,Negatif
2012,2020-07-20,palestina negara hilang peta digital,Negatif
2013,2020-07-20,bikin jokowi senang pabrik china resmi pindah ri,Positif
2014,2020-07-20,sri mulyani bicara stimulus covid ri vs negara,Negatif
2015,2020-07-20,sri mulyani bicara stimulus covid ri vs negara,Negatif
2016,2020-07-20,kisah bank berani tantang grab gojek delivery food,Negatif
2017,2020-07-20,jual beli bijih nikel pelotot satgas bentuk,Negatif
2018,2020-07-20,negara miskin utang negeri ri tangguh,Negatif
2019,2020-07-20,bas ribu armada grab lengkap lifebuoy hand sanitizer,Negatif
2020,2020-07-20,negara islam utang ri,Negatif
2021,2020-07-20,tunggu kabar stimulus wall street ayun kencang,Positif
2022,2020-07-20,badanlembaga resmi bubar jokowi catat,Negatif
2023,2020-07-20,minta pertamax turbo hadir sinjai,Negatif
2024,2020-07-20,pertamina tajak sumur kembang mud tuban,Negatif
2025,2020-07-20,waspada resesi mata,Netral
2026,2020-07-20,orang kaya usaha game meniktokan ig,Negatif
2027,2020-07-20,dpr ri dukung tan genjot produksi tani lampung,Negatif
2028,2020-07-20,uji coba vaksin sukses naganaganya ihsg lesat,Positif
2029,2020-07-20,waspada rupiah rp bahaya gak pasar,Netral
2030,2020-07-20,kabar vaksin astrazeneca oxford lulus uji manusia,Positif
2031,2020-07-20,net buy tembus rp m kemarin asing serok saham,Positif
2032,2020-07-20,heboh raja salman sakit ganti tahta arab saudi,Negatif
2033,2020-07-21,bawa bandung mari harap vaksin richina,Positif
2034,2020-07-21,produksi migas ngegas,Netral
2035,2020-07-21,produksi migas ngegas,Netral
2036,2020-07-21,ukir sejarah tampak misi mars uni emirat arab,Negatif
2037,2020-07-21,vaksin corona sehat rupiah,Positif
2038,2020-07-21,mantap valuasi rp t ipo besar dunia,Negatif
2039,2020-07-21,panas china ancam nokiaericsson eropa blokir huawei,Negatif
2040,2020-07-21,vaksin manjur nasdaq to the moon,Positif
2041,2020-07-21,skandal jiwasraya libur hong kong karaoke rafting,Negatif
2042,2020-07-21,kunci sukses steve jobs bahasa tubuh,Negatif
2043,2020-07-21,menteri positif corona negeri,Negatif
2044,2020-07-21,fauzi ichsan pulih ekonomi gantung vaksin covid,Negatif
2045,2020-07-21,jembatan selat sunda mp ei lembaga resmi bubar,Negatif
2046,2020-07-21,cerita mahasiswa pulang kampung sepeda,Negatif
2047,2020-07-21,bentuk tim pulih ekonomi jokowi korban gugus tugas,Negatif
2048,2020-07-21,romantis inggris gempur china,Negatif
2049,2020-07-21,solusi tunas moratelindo rilis obligasi tembus rp t,Negatif
2050,2020-07-21,siapsiap nyerok kabar vaksin corona angkat ihsg,Positif
2051,2020-07-21,ri terbit global bond,Negatif
2052,2020-07-21,awas ihsg rentan cek deret saham pilih farmasi,Negatif
2053,2020-07-21,blt malaikat selamat ri jurang resesi,Positif
2054,2020-07-21,blt malaikat selamat ri jurang resesi,Positif
2055,2020-07-21,simak kabar pasar saham salah arah,Negatif
2056,2020-07-21,musuh china as india latih perang andam,Negatif
2057,2020-07-21,vaksin ihsg amunisi kuat,Positif
2058,2020-07-21,malaysia wajib guna masker kecuali,Negatif
2059,2020-07-21,rupiah kuat syarat tentu laku,Negatif
2060,2020-07-21,buka pasar rupiah stagnan rp us,Positif
2061,2020-07-21,suntik vaksin anti corona rupiah lepas derita,Positif
2062,2020-07-21,sengit bisnis makan grabgojek saing,Negatif
2063,2020-07-21,catat syarat baru pergi pesawat,Negatif
2064,2020-07-21,uji coba vaksin sukses buka ihsg langsung tancap gas,Positif
2065,2020-07-21,unstoppable harga emas cetak rekor tinggi us,Positif
2066,2020-07-21,airlangga sang tanggung dana pen rp t,Negatif
2067,2020-07-21,kabar bio farma produksi vaksin covid q,Positif
2068,2020-07-21,kantor anies digeruduk usaha hibur malam,Negatif
2069,2020-07-21,gilak saham farmasi terbang respons vaksin corona edar,Positif
2070,2020-07-21,selamat nicki minaj hamil anak,Negatif
2071,2020-07-21,as tuju sri mulyani tarik pajak netflix cs,Negatif
2072,2020-07-21,corona bye kandidat vaksin sukses uji,Netral
2073,2020-07-21,rilis bond chandra asri utang dbs rp t,Negatif
2074,2020-07-21,rilis bond chandra asri utang dbs rp t,Negatif
2075,2020-07-21,wib rupiah kuat rp us,Positif
2076,2020-07-21,tipis harga minyak akibat kabar vaksin,Positif
2077,2020-07-21,dolar nyungsep rupiah cs jaya,Positif
2078,2020-07-21,viral vaksin covid buat sinovac ri isi,Positif
2079,2020-07-21,kereta china bal lho ruterutenya,Negatif
2080,2020-07-21,transvision bawa angin segar bisnis hospitality ri,Negatif
2081,2020-07-21,rekor harga emas antam tembus rp gram,Positif
2082,2020-07-21,raja salman jaga kota suci sakit dunia doa sembuh,Negatif
2083,2020-07-21,vaksin corona darat indonesia beli,Positif
2084,2020-07-21,djokosoetono borong saham blue bird gojek pegang,Negatif
2085,2020-07-21,jokowi kabar bahagia nih sri mulyani,Negatif
2086,2020-07-21,emas antam rekor harga emas gadai rp,Positif
2087,2020-07-21,bongkar jiwasraya investasi emiten heru hidayat,Negatif
2088,2020-07-21,wib rupiah kuat rp us,Positif
2089,2020-07-21,maaf prabowo paksa beli eurofighter bekas,Negatif
2090,2020-07-21,bio farma pasti uji klinis vaksin corona agustus,Positif
2091,2020-07-21,waspada ri juara dunia urus tuberkulosis lho,Negatif
2092,2020-07-21,erick thohir copot direktur utama sarinah,Negatif
2093,2020-07-21,turun untun nasib batu bara,Netral
2094,2020-07-21,turun untun nasib batu bara,Netral
2095,2020-07-21,abdul halim daya tahan ekonomi desa kuat kota,Negatif
2096,2020-07-21,bakrie group jiwasraya,Negatif
2097,2020-07-21,detikdetik roket uea luncur mars,Negatif
2098,2020-07-21,negara maju borong vaksin corona prediksi suram bill gates,Positif
2099,2020-07-21,ramairamai kerja spa diskotek geruduk kantor anies,Negatif
2100,2020-07-21,maaf asisrael xi jinping sahabat palestina,Negatif
2101,2020-07-21,jokowi bukabukaan komite tangan covid pen,Negatif
2102,2020-07-21,konkret jokowi happy pabrik china pindah subang,Positif
2103,2020-07-21,kabar gembira nih sri mulyani umum gaji,Negatif
2104,2020-07-21,erick bos sarinah profil fetty kwartati,Negatif
2105,2020-07-21,ri negara pakai vaksin corona china,Negatif
2106,2020-07-21,kurs dolar singapura turun tipis rp,Negatif
2107,2020-07-21,tugas jokowi erick thohir bawa ri hindar resesi,Negatif
2108,2020-07-21,ihsg lesat sesi sambut kabar vaksin biofarma,Positif
2109,2020-07-21,harga cpo selow,Positif
2110,2020-07-21,wib rupiah tahan rp us,Positif
2111,2020-07-21,deret ipo jumbo dunia aramco alibaba jawara,Negatif
2112,2020-07-21,kerja spa cs serbu anies alas hibur buka,Negatif
2113,2020-07-21,arab saudi terbit atur ibadah haji,Negatif
2114,2020-07-21,arab saudi terbit atur ibadah haji,Negatif
2115,2020-07-21,rilis juli ri bocor spesifikasi realme c,Negatif
2116,2020-07-21,covid pabrik china pindah ri tanda,Positif
2117,2020-07-21,rupiah kuat tenaga mager rp us,Positif
2118,2020-07-21,emiten cpo milik sandiaga uno buyback saham minus,Negatif
2119,2020-07-21,bal tampak kereta rel china,Negatif
2120,2020-07-21,emas antam emas global kompak tembus rekor beli gak,Positif
2121,2020-07-21,hore gaji pns cair sri mulyani agustus,Positif
2122,2020-07-21,trump bikin geger pamer foto pakai masker patriot as,Negatif
2123,2020-07-21,bio farma produksi juta vaksin corona,Positif
2124,2020-07-21,harga vaksin corona jelas menteri bumn,Negatif
2125,2020-07-21,cair agustus gaji pns,Positif
2126,2020-07-21,wib rupiah anjak rp us,Positif
2127,2020-07-21,kabar gembira gaji pns cair agustus,Positif
2128,2020-07-21,top jokowi sri mulyani gaji pensiun pns cair,Positif
2129,2020-07-21,bikin ngilu kerja saham portofolio jiwasraya,Negatif
2130,2020-07-21,pabrik china pindah subang pusat speaker dunia,Positif
2131,2020-07-21,kantor rawan sebar corona,Negatif
2132,2020-07-21,manga boruto chapter sasuke tantang boruto,Negatif
2133,2020-07-21,dana asing masuk sesi ii ihsg tahan hijau,Positif
2134,2020-07-21,dana asing masuk sesi ii ihsg tahan hijau,Positif
2135,2020-07-21,kolam bank digital ri tunggu garap,Negatif
2136,2020-07-21,airlangga tuju komite tangan covid pen,Negatif
2137,2020-07-21,sandiaga komentar duet airlanggaerick satgas covid,Negatif
2138,2020-07-21,sri mulyani gelontor rp t bayar gaji,Positif
2139,2020-07-21,daftar zona merah jatim hatihati yah,Negatif
2140,2020-07-21,kurs dolar singapura mahal rp,Negatif
2141,2020-07-21,bri kemenparekraf ri genjot pariwisata ekonomi kreatif,Negatif
2142,2020-07-21,berita erick thohir vaksin covid edar,Positif
2143,2020-07-21,nyata lengkap sri mulyani gaji pensiun pns,Negatif
2144,2020-07-21,awas tipu online incar agam modus,Negatif
2145,2020-07-21,wib rupiah kuat rp us,Positif
2146,2020-07-21,sp bumiputera pegawai intimidasi duit nasabah,Negatif
2147,2020-07-21,duh ajar nebeng rumah teman ajar online,Negatif
2148,2020-07-21,raja salman jaga kota suci jatuh sakit,Negatif
2149,2020-07-21,gaji pns cair agustus saham emiten ritel roket,Positif
2150,2020-07-21,lembaga bentuk sby bubar jokowi,Negatif
2151,2020-07-21,rupiah nyungsep deret emiten kelimpungan,Netral
2152,2020-07-21,sapu bersih lembaga resmi bubar jokowi,Negatif
2153,2020-07-21,ngaku rugi puluh juta klien jouska teriak,Negatif
2154,2020-07-21,ngaku rugi puluh juta klien jouska teriak,Negatif
2155,2020-07-21,cair agustus besar komponen gaji pns,Positif
2156,2020-07-21,china vaksin corona ri inggris,Positif
2157,2020-07-21,mission impossible bikin kurs euro lesat dekat rp,Positif
2158,2020-07-21,kawasan emas rk tampung pabrikpabrik china,Positif
2159,2020-07-21,luhut resmi proyek sampah sulap energi,Negatif
2160,2020-07-21,drama stimulus happy bursa eropa sesi,Positif
2161,2020-07-21,mayoritas tuju reshuffle kabinet awan percaya,Negatif
2162,2020-07-21,pertamina bukabukaan green energy d,Negatif
2163,2020-07-21,tutup pasar rupiah kuat rp us,Positif
2164,2020-07-21,raja salman sakit kontroversi putra mahkota pangeran mbs,Negatif
2165,2020-07-21,uji klinis sukses ri produksi massal vaksin corona,Positif
2166,2020-07-21,buah marah jokowi lembagabadan bubar,Negatif
2167,2020-07-21,krl pakai baju lengan lho,Negatif
2168,2020-07-21,jatuh tempo agustus anak usaha apln negosiasi utang rp m,Negatif
2169,2020-07-21,achmad yurianto jubir perintah covid,Negatif
2170,2020-07-21,prabowo komandan food estate buwas dukung,Negatif
2171,2020-07-21,hantam corona linkedin phk karyawan,Negatif
2172,2020-07-21,kaji indef pdb q negatif ri masuk jurang resesi,Netral
2173,2020-07-21,laku rp t lelang sukuk negara oversubscribed x,Positif
2174,2020-07-21,laku rp t lelang sukuk negara oversubscribed x,Positif
2175,2020-07-21,happy ending eropa guyur stimulus raksasa rp t,Positif
2176,2020-07-21,duterte tangkap warga filipina pakai masker,Negatif
2177,2020-07-21,sekuritas ganti usaha manajer investasi,Negatif
2178,2020-07-21,corona juli positif ri,Netral
2179,2020-07-21,lawan teroris as sinopsis survivor tayang trans tv,Negatif
2180,2020-07-21,babak bur pekan rupiah nomor asia,Netral
2181,2020-07-21,top hari harta orang kaya dunia nambah rp t,Negatif
2182,2020-07-21,istana gugus tugas bubar satu tugas,Negatif
2183,2020-07-21,mohon maaf perintah umum update corona,Negatif
2184,2020-07-21,produksi bio farma harga vaksin covid,Positif
2185,2020-07-21,anu reeves profesi,Negatif
2186,2020-07-21,achmad yurianto pensiun baca update data covid,Negatif
2187,2020-07-21,suntik vaksin saham farmasi lompat,Positif
2188,2020-07-21,bni raih harga the best cash management,Negatif
2189,2020-07-21,usaha lega jokowi rombak tangan covid,Positif
2190,2020-07-21,alas muncul saing grabgojek bisnis makan,Negatif
2191,2020-07-21,gila jakarta catat corona tinggi,Netral
2192,2020-07-21,wow idol kpop ikut instagram,Negatif
2193,2020-07-21,kabar vaksin covid harga obligasi ri lorot,Netral
2194,2020-07-21,kabar vaksin covid harga obligasi ri lorot,Netral
2195,2020-07-21,fitch prediksi terbit sukuk global tembus rp t,Negatif
2196,2020-07-21,emas cetak rekor siapsiap tembus us oz,Positif
2197,2020-07-21,topang farmasi laba sido muncul semester i tembus rp m,Positif
2198,2020-07-21,corona ri juli positif,Netral
2199,2020-07-21,kabar juta korban phk kerja,Positif
2200,2020-07-21,game of thrones saudi raja salman sakit kursi tahta panas,Negatif
2201,2020-07-21,uji klinis harga jual vaksin covid taksir rp,Positif
2202,2020-07-21,bisnis makan kian sengit gojekgrab tumbang,Negatif
2203,2020-07-21,tambah pasien positif covid ri,Netral
2204,2020-07-21,as serang china usaha sanksi,Netral
